code,province,date,avg_temp,avg_relative_humidity
41000,Chungcheongnam-do,2017-11-24,0.9,88.4
50000,Jeollabuk-do,2017-11-24,2.6,85.3
51000,Jeollanam-do,2017-11-24,6.1,52.8
60000,Gyeongsangbuk-do,2017-11-24,2.4,53.8
61000,Gyeongsangnam-do,2017-11-24,4.7,52
70000,Jeju-do,2017-11-24,10.3,52.9
10000,Seoul,2017-11-25,3,77.6
11000,Busan,2017-11-25,7.2,55.4
12000,Daegu,2017-11-25,3.3,63.6
13000,Gwangju,2017-11-25,6.6,72.3
14000,Incheon,2017-11-25,4.6,77.1
15000,Daejeon,2017-11-25,6.1,71.4
16000,Ulsan,2017-11-25,6,58.5
20000,Gyeonggi-do,2017-11-25,4.2,86
30000,Gangwon-do,2017-11-25,4.8,51.4
40000,Chungcheongbuk-do,2017-11-25,2.6,69.6
41000,Chungcheongnam-do,2017-11-25,5.2,86.3
50000,Jeollabuk-do,2017-11-25,6.8,67.6
51000,Jeollanam-do,2017-11-25,6.8,72
60000,Gyeongsangbuk-do,2017-11-25,4.8,46.1
61000,Gyeongsangnam-do,2017-11-25,5.6,65.5
70000,Jeju-do,2017-11-25,12,54.1
10000,Seoul,2017-11-26,3.3,71.6
11000,Busan,2017-11-26,12.2,57.1
12000,Daegu,2017-11-26,6.6,73.4
13000,Gwangju,2017-11-26,8.2,74.4
14000,Incheon,2017-11-26,2.8,71.5
15000,Daejeon,2017-11-26,7.1,74.9
16000,Ulsan,2017-11-26,10.9,59.9
20000,Gyeonggi-do,2017-11-26,4.5,71.8
30000,Gangwon-do,2017-11-26,5.5,61.4
40000,Chungcheongbuk-do,2017-11-26,5.2,74.4
41000,Chungcheongnam-do,2017-11-26,5,80.6
50000,Jeollabuk-do,2017-11-26,8.4,72.8
51000,Jeollanam-do,2017-11-26,11.1,68.5
60000,Gyeongsangbuk-do,2017-11-26,7.6,58
61000,Gyeongsangnam-do,2017-11-26,11.3,60.1
70000,Jeju-do,2017-11-26,14.1,67.5
10000,Seoul,2017-11-27,2.5,53
11000,Busan,2017-11-27,12.3,63.3
12000,Daegu,2017-11-27,5.7,73.1
13000,Gwangju,2017-11-27,6,68.6
14000,Incheon,2017-11-27,1.7,58.4
15000,Daejeon,2017-11-27,3.1,79.4
16000,Ulsan,2017-11-27,9.8,72
20000,Gyeonggi-do,2017-11-27,2,71.4
30000,Gangwon-do,2017-11-27,6.7,52.6
40000,Chungcheongbuk-do,2017-11-27,0.8,81.5
41000,Chungcheongnam-do,2017-11-27,2,72.3
50000,Jeollabuk-do,2017-11-27,3.9,73.6
51000,Jeollanam-do,2017-11-27,9.9,64.4
60000,Gyeongsangbuk-do,2017-11-27,7.1,69.9
61000,Gyeongsangnam-do,2017-11-27,9.3,62.1
70000,Jeju-do,2017-11-27,9.4,65.3
10000,Seoul,2017-11-28,6.4,64.1
11000,Busan,2017-11-28,14.1,68.6
12000,Daegu,2017-11-28,8.4,74.4
13000,Gwangju,2017-11-28,9.3,81.8
14000,Incheon,2017-11-28,6,69.8
15000,Daejeon,2017-11-28,5.8,84.1
16000,Ulsan,2017-11-28,12.8,71.4
20000,Gyeonggi-do,2017-11-28,5.6,76.4
30000,Gangwon-do,2017-11-28,11.5,41
40000,Chungcheongbuk-do,2017-11-28,3.4,80.9
41000,Chungcheongnam-do,2017-11-28,6,83.4
50000,Jeollabuk-do,2017-11-28,7.4,81.4
51000,Jeollanam-do,2017-11-28,12.1,78.5
60000,Gyeongsangbuk-do,2017-11-28,10.1,61.8
61000,Gyeongsangnam-do,2017-11-28,11.5,79
70000,Jeju-do,2017-11-28,12.5,87.6
10000,Seoul,2017-11-29,3.2,48.3
11000,Busan,2017-11-29,12.8,47.9
12000,Daegu,2017-11-29,9.4,46.3
13000,Gwangju,2017-11-29,8.8,56
14000,Incheon,2017-11-29,2.2,52.3
15000,Daejeon,2017-11-29,6.4,53.1
16000,Ulsan,2017-11-29,11.3,49
20000,Gyeonggi-do,2017-11-29,4.3,48.5
30000,Gangwon-do,2017-11-29,10.6,34.1
40000,Chungcheongbuk-do,2017-11-29,5.7,49.5
41000,Chungcheongnam-do,2017-11-29,4.5,57.9
50000,Jeollabuk-do,2017-11-29,7,54.5
51000,Jeollanam-do,2017-11-29,12.1,50.5
60000,Gyeongsangbuk-do,2017-11-29,9.9,45
61000,Gyeongsangnam-do,2017-11-29,11.6,51
70000,Jeju-do,2017-11-29,12.1,74.1
10000,Seoul,2017-11-30,-2.4,26.8
11000,Busan,2017-11-30,7.3,20.1
12000,Daegu,2017-11-30,4.1,20.5
13000,Gwangju,2017-11-30,3.1,33.8
14000,Incheon,2017-11-30,-2.6,35.8
15000,Daejeon,2017-11-30,-0.3,42.5
16000,Ulsan,2017-11-30,5.6,21.5
20000,Gyeonggi-do,2017-11-30,-1.3,30.9
30000,Gangwon-do,2017-11-30,4.5,16.4
40000,Chungcheongbuk-do,2017-11-30,-0.4,30.8
41000,Chungcheongnam-do,2017-11-30,0.3,48.6
50000,Jeollabuk-do,2017-11-30,0.9,42.8
51000,Jeollanam-do,2017-11-30,6.3,25.5
60000,Gyeongsangbuk-do,2017-11-30,4.8,21.4
61000,Gyeongsangnam-do,2017-11-30,5.7,17.3
70000,Jeju-do,2017-11-30,7.4,60.9
10000,Seoul,2017-12-01,-2.2,49.4
11000,Busan,2017-12-01,2.4,26.6
12000,Daegu,2017-12-01,0.2,29.9
13000,Gwangju,2017-12-01,1.9,38.1
14000,Incheon,2017-12-01,-1.6,59.1
15000,Daejeon,2017-12-01,-0.6,38.3
16000,Ulsan,2017-12-01,0.9,23.4
20000,Gyeonggi-do,2017-12-01,-1.6,54
30000,Gangwon-do,2017-12-01,0.8,23
40000,Chungcheongbuk-do,2017-12-01,-2.9,44.1
41000,Chungcheongnam-do,2017-12-01,-0.2,58.5
50000,Jeollabuk-do,2017-12-01,0.1,37.6
51000,Jeollanam-do,2017-12-01,2.9,38.1
60000,Gyeongsangbuk-do,2017-12-01,-0.8,22.5
61000,Gyeongsangnam-do,2017-12-01,0.8,30.1
70000,Jeju-do,2017-12-01,6,59.3
10000,Seoul,2017-12-02,1.9,59.9
11000,Busan,2017-12-02,5,38.3
12000,Daegu,2017-12-02,1.7,44
13000,Gwangju,2017-12-02,2.6,58.5
14000,Incheon,2017-12-02,2.8,68.8
15000,Daejeon,2017-12-02,2,56.1
16000,Ulsan,2017-12-02,3.3,42.6
20000,Gyeonggi-do,2017-12-02,1.1,72.9
30000,Gangwon-do,2017-12-02,4.4,31.8
40000,Chungcheongbuk-do,2017-12-02,-1.6,64.8
41000,Chungcheongnam-do,2017-12-02,1.9,74.6
50000,Jeollabuk-do,2017-12-02,3.9,51.1
51000,Jeollanam-do,2017-12-02,4.7,50.6
60000,Gyeongsangbuk-do,2017-12-02,2.8,31.9
61000,Gyeongsangnam-do,2017-12-02,2.5,44.8
70000,Jeju-do,2017-12-02,6.7,59.4
10000,Seoul,2017-12-03,4.9,83.1
11000,Busan,2017-12-03,7.9,48.4
12000,Daegu,2017-12-03,4.1,59.9
13000,Gwangju,2017-12-03,6.3,69.5
14000,Incheon,2017-12-03,6.6,83
15000,Daejeon,2017-12-03,5.6,75
16000,Ulsan,2017-12-03,6.6,55.5
20000,Gyeonggi-do,2017-12-03,4.1,90.1
30000,Gangwon-do,2017-12-03,7.5,49
40000,Chungcheongbuk-do,2017-12-03,1.5,76.4
41000,Chungcheongnam-do,2017-12-03,6.1,83.3
50000,Jeollabuk-do,2017-12-03,7.1,68
51000,Jeollanam-do,2017-12-03,7.6,65.5
60000,Gyeongsangbuk-do,2017-12-03,5.3,58.3
61000,Gyeongsangnam-do,2017-12-03,5.6,60.4
70000,Jeju-do,2017-12-03,10,62.4
10000,Seoul,2017-12-04,-1.2,48.1
11000,Busan,2017-12-04,7,41.8
12000,Daegu,2017-12-04,3.2,52.1
13000,Gwangju,2017-12-04,3.2,76.1
14000,Incheon,2017-12-04,-1.1,54.9
15000,Daejeon,2017-12-04,2.3,62.8
16000,Ulsan,2017-12-04,5.6,47.4
20000,Gyeonggi-do,2017-12-04,-0.1,57
30000,Gangwon-do,2017-12-04,3.5,34.6
40000,Chungcheongbuk-do,2017-12-04,0,57.9
41000,Chungcheongnam-do,2017-12-04,1.6,62.4
50000,Jeollabuk-do,2017-12-04,2.9,67.5
51000,Jeollanam-do,2017-12-04,5.3,57.9
60000,Gyeongsangbuk-do,2017-12-04,3.7,43.5
61000,Gyeongsangnam-do,2017-12-04,5.1,49.9
70000,Jeju-do,2017-12-04,8.9,65.9
10000,Seoul,2017-12-05,-4.2,40.1
11000,Busan,2017-12-05,0.4,34.9
12000,Daegu,2017-12-05,-1.4,36
13000,Gwangju,2017-12-05,-0.3,59.1
14000,Incheon,2017-12-05,-3.8,48.8
15000,Daejeon,2017-12-05,-3.2,51.6
16000,Ulsan,2017-12-05,-0.4,34.5
20000,Gyeonggi-do,2017-12-05,-3.5,44.6
30000,Gangwon-do,2017-12-05,-2.3,22
40000,Chungcheongbuk-do,2017-12-05,-5,43.9
41000,Chungcheongnam-do,2017-12-05,-2.1,59.3
50000,Jeollabuk-do,2017-12-05,-1.5,56
51000,Jeollanam-do,2017-12-05,1,48.1
60000,Gyeongsangbuk-do,2017-12-05,-1.9,27.3
61000,Gyeongsangnam-do,2017-12-05,0,35.6
70000,Jeju-do,2017-12-05,5.4,67.3
10000,Seoul,2017-12-06,0.2,72.6
11000,Busan,2017-12-06,3.8,45.6
12000,Daegu,2017-12-06,0.1,56.3
13000,Gwangju,2017-12-06,3.3,61
14000,Incheon,2017-12-06,1.7,75.5
15000,Daejeon,2017-12-06,1.5,78.6
16000,Ulsan,2017-12-06,2,48.1
20000,Gyeonggi-do,2017-12-06,0.9,77.3
30000,Gangwon-do,2017-12-06,1.9,42.4
40000,Chungcheongbuk-do,2017-12-06,-1,71.5
41000,Chungcheongnam-do,2017-12-06,1.9,89.6
50000,Jeollabuk-do,2017-12-06,3.4,65.8
51000,Jeollanam-do,2017-12-06,4.1,55.5
60000,Gyeongsangbuk-do,2017-12-06,-0.3,47.4
61000,Gyeongsangnam-do,2017-12-06,2.1,50.8
70000,Jeju-do,2017-12-06,8.3,56.5
10000,Seoul,2017-12-07,0.7,64.5
11000,Busan,2017-12-07,6.9,49.8
12000,Daegu,2017-12-07,2.2,60
13000,Gwangju,2017-12-07,3.7,77.8
14000,Incheon,2017-12-07,0.5,68.8
15000,Daejeon,2017-12-07,3.2,75.5
16000,Ulsan,2017-12-07,4.8,56
20000,Gyeonggi-do,2017-12-07,1.6,65.8
30000,Gangwon-do,2017-12-07,4,40.1
40000,Chungcheongbuk-do,2017-12-07,1.2,65.3
41000,Chungcheongnam-do,2017-12-07,2.8,69.3
50000,Jeollabuk-do,2017-12-07,4.1,74.4
51000,Jeollanam-do,2017-12-07,6.5,57.8
60000,Gyeongsangbuk-do,2017-12-07,2.6,60.6
61000,Gyeongsangnam-do,2017-12-07,4.5,59
70000,Jeju-do,2017-12-07,9.7,57.6
10000,Seoul,2017-12-08,-3.8,41.3
11000,Busan,2017-12-08,1.5,32
12000,Daegu,2017-12-08,-0.3,33.9
13000,Gwangju,2017-12-08,0.2,70.4
14000,Incheon,2017-12-08,-3.2,48.1
15000,Daejeon,2017-12-08,-1.7,55.3
16000,Ulsan,2017-12-08,0.7,28.8
20000,Gyeonggi-do,2017-12-08,-2.6,43.9
30000,Gangwon-do,2017-12-08,-0.2,30.4
40000,Chungcheongbuk-do,2017-12-08,-3.8,48.6
41000,Chungcheongnam-do,2017-12-08,-1,62.6
50000,Jeollabuk-do,2017-12-08,-0.5,54.4
51000,Jeollanam-do,2017-12-08,1.1,49.6
60000,Gyeongsangbuk-do,2017-12-08,-0.8,30
61000,Gyeongsangnam-do,2017-12-08,0.6,34.6
70000,Jeju-do,2017-12-08,5.7,62.8
10000,Seoul,2017-12-09,-0.5,46.1
11000,Busan,2017-12-09,3.4,49.1
12000,Daegu,2017-12-09,1.7,53
13000,Gwangju,2017-12-09,1.9,70.1
14000,Incheon,2017-12-09,0.5,50.9
15000,Daejeon,2017-12-09,1.2,73.5
16000,Ulsan,2017-12-09,3,52.5
20000,Gyeonggi-do,2017-12-09,-0.4,57.3
30000,Gangwon-do,2017-12-09,2.2,31.3
40000,Chungcheongbuk-do,2017-12-09,-1.9,59.3
41000,Chungcheongnam-do,2017-12-09,0.8,76.5
50000,Jeollabuk-do,2017-12-09,2,74.9
51000,Jeollanam-do,2017-12-09,4.4,56.5
60000,Gyeongsangbuk-do,2017-12-09,1.1,41.5
61000,Gyeongsangnam-do,2017-12-09,2.7,53.1
70000,Jeju-do,2017-12-09,8.8,54.5
10000,Seoul,2017-12-10,1.1,67.9
11000,Busan,2017-12-10,6.7,60.9
12000,Daegu,2017-12-10,4.1,62.6
13000,Gwangju,2017-12-10,4.8,79.6
14000,Incheon,2017-12-10,2.6,72.9
15000,Daejeon,2017-12-10,3.1,83.6
16000,Ulsan,2017-12-10,5.8,62.5
20000,Gyeonggi-do,2017-12-10,1.8,76.8
30000,Gangwon-do,2017-12-10,4.6,43.9
40000,Chungcheongbuk-do,2017-12-10,0.8,75.8
41000,Chungcheongnam-do,2017-12-10,4.1,76.3
50000,Jeollabuk-do,2017-12-10,5.4,75.5
51000,Jeollanam-do,2017-12-10,7.3,67.4
60000,Gyeongsangbuk-do,2017-12-10,4.6,52.6
61000,Gyeongsangnam-do,2017-12-10,4.9,69.3
70000,Jeju-do,2017-12-10,10.6,60.3
10000,Seoul,2017-12-11,-7,40.5
11000,Busan,2017-12-11,1.2,37.6
12000,Daegu,2017-12-11,-1.6,39.6
13000,Gwangju,2017-12-11,0,66.8
14000,Incheon,2017-12-11,-6.4,48.4
15000,Daejeon,2017-12-11,-4.2,70.5
16000,Ulsan,2017-12-11,-0.1,36.6
20000,Gyeonggi-do,2017-12-11,-5.7,42.8
30000,Gangwon-do,2017-12-11,-4.3,21.1
40000,Chungcheongbuk-do,2017-12-11,-5.4,35.6
41000,Chungcheongnam-do,2017-12-11,-3.3,62.4
50000,Jeollabuk-do,2017-12-11,-2.8,79.1
51000,Jeollanam-do,2017-12-11,1.1,53.5
60000,Gyeongsangbuk-do,2017-12-11,-2.4,24.1
61000,Gyeongsangnam-do,2017-12-11,0.4,39.6
70000,Jeju-do,2017-12-11,6.2,60.1
10000,Seoul,2017-12-12,-9.4,41.9
11000,Busan,2017-12-12,-2.7,30.5
12000,Daegu,2017-12-12,-4.8,31.9
13000,Gwangju,2017-12-12,-3.3,58.8
14000,Incheon,2017-12-12,-8.7,50.9
15000,Daejeon,2017-12-12,-6.9,61.1
16000,Ulsan,2017-12-12,-4.1,24.6
20000,Gyeonggi-do,2017-12-12,-7.9,44.5
30000,Gangwon-do,2017-12-12,-5.7,21.4
40000,Chungcheongbuk-do,2017-12-12,-9.5,47.9
41000,Chungcheongnam-do,2017-12-12,-5.2,64.6
50000,Jeollabuk-do,2017-12-12,-5.2,61
51000,Jeollanam-do,2017-12-12,-2.4,48.9
60000,Gyeongsangbuk-do,2017-12-12,-5.6,23.1
61000,Gyeongsangnam-do,2017-12-12,-3.8,33.4
70000,Jeju-do,2017-12-12,3.2,64.1
10000,Seoul,2017-12-13,-8.7,42
11000,Busan,2017-12-13,-1.3,20.6
12000,Daegu,2017-12-13,-3.3,25
13000,Gwangju,2017-12-13,-2.5,49.3
14000,Incheon,2017-12-13,-7.7,44.4
15000,Daejeon,2017-12-13,-5.9,55.3
16000,Ulsan,2017-12-13,-2.1,17.3
20000,Gyeonggi-do,2017-12-13,-7.2,40.6
30000,Gangwon-do,2017-12-13,-2.7,19.9
40000,Chungcheongbuk-do,2017-12-13,-9.5,53.6
41000,Chungcheongnam-do,2017-12-13,-5.8,66
50000,Jeollabuk-do,2017-12-13,-4.4,57.3
51000,Jeollanam-do,2017-12-13,-1.2,37.6
60000,Gyeongsangbuk-do,2017-12-13,-3.6,19.4
61000,Gyeongsangnam-do,2017-12-13,-2.5,24
70000,Jeju-do,2017-12-13,3.3,61.3
10000,Seoul,2017-12-14,-6.6,42.9
11000,Busan,2017-12-14,2.9,20.1
12000,Daegu,2017-12-14,-2.8,37.5
13000,Gwangju,2017-12-14,-0.9,38.6
14000,Incheon,2017-12-14,-6.2,47.4
15000,Daejeon,2017-12-14,-4.9,60
16000,Ulsan,2017-12-14,1.1,31.6
20000,Gyeonggi-do,2017-12-14,-5.8,50.8
30000,Gangwon-do,2017-12-14,-0.3,36.9
40000,Chungcheongbuk-do,2017-12-14,-8.3,64
41000,Chungcheongnam-do,2017-12-14,-5.4,60.1
50000,Jeollabuk-do,2017-12-14,-3.7,58.4
51000,Jeollanam-do,2017-12-14,0.9,37.3
60000,Gyeongsangbuk-do,2017-12-14,0,39.8
61000,Gyeongsangnam-do,2017-12-14,-0.3,27.6
70000,Jeju-do,2017-12-14,5.1,57.4
10000,Seoul,2017-12-15,-3,52.6
11000,Busan,2017-12-15,4.8,22.9
12000,Daegu,2017-12-15,0.6,34.1
13000,Gwangju,2017-12-15,1.5,46.1
14000,Incheon,2017-12-15,-2.5,56.3
15000,Daejeon,2017-12-15,-1.3,50.5
16000,Ulsan,2017-12-15,3.5,28.6
20000,Gyeonggi-do,2017-12-15,-2.6,55
30000,Gangwon-do,2017-12-15,2.5,27.4
40000,Chungcheongbuk-do,2017-12-15,-3.5,55.4
41000,Chungcheongnam-do,2017-12-15,-1.7,66.9
50000,Jeollabuk-do,2017-12-15,-0.5,50.4
51000,Jeollanam-do,2017-12-15,4.2,34.8
60000,Gyeongsangbuk-do,2017-12-15,2.1,31.1
61000,Gyeongsangnam-do,2017-12-15,2.5,25.6
70000,Jeju-do,2017-12-15,6.9,58.8
10000,Seoul,2017-12-16,-5.7,43.1
11000,Busan,2017-12-16,1.9,38.3
12000,Daegu,2017-12-16,-0.2,37.9
13000,Gwangju,2017-12-16,-0.4,71.1
14000,Incheon,2017-12-16,-5,48
15000,Daejeon,2017-12-16,-2.1,53.6
16000,Ulsan,2017-12-16,0.8,39.5
20000,Gyeonggi-do,2017-12-16,-4.4,44.9
30000,Gangwon-do,2017-12-16,-1.8,27.8
40000,Chungcheongbuk-do,2017-12-16,-4.1,44
41000,Chungcheongnam-do,2017-12-16,-2.2,54.4
50000,Jeollabuk-do,2017-12-16,-1.4,55.8
51000,Jeollanam-do,2017-12-16,2,54.1
60000,Gyeongsangbuk-do,2017-12-16,-0.6,31.8
61000,Gyeongsangnam-do,2017-12-16,1.3,38.6
70000,Jeju-do,2017-12-16,5.8,66.5
10000,Seoul,2017-12-17,-6.7,38.1
11000,Busan,2017-12-17,-1.4,32.5
12000,Daegu,2017-12-17,-3.2,35.5
13000,Gwangju,2017-12-17,-2.2,65.8
14000,Incheon,2017-12-17,-5.9,44.5
15000,Daejeon,2017-12-17,-5.1,57
16000,Ulsan,2017-12-17,-2.3,30.9
20000,Gyeonggi-do,2017-12-17,-5.7,46.9
30000,Gangwon-do,2017-12-17,-3.9,23.6
40000,Chungcheongbuk-do,2017-12-17,-7.8,49
41000,Chungcheongnam-do,2017-12-17,-3.8,59.4
50000,Jeollabuk-do,2017-12-17,-3.4,56.6
51000,Jeollanam-do,2017-12-17,-0.9,50.9
60000,Gyeongsangbuk-do,2017-12-17,-3.9,27.4
61000,Gyeongsangnam-do,2017-12-17,-2.4,35.4
70000,Jeju-do,2017-12-17,3.9,70.3
10000,Seoul,2017-12-18,-1.6,80
11000,Busan,2017-12-18,2.6,46.1
12000,Daegu,2017-12-18,0.3,49.4
13000,Gwangju,2017-12-18,1.6,75.5
14000,Incheon,2017-12-18,0.5,78.5
15000,Daejeon,2017-12-18,1,68.1
16000,Ulsan,2017-12-18,1.6,46.4
20000,Gyeonggi-do,2017-12-18,0.5,71
30000,Gangwon-do,2017-12-18,1.9,43.5
40000,Chungcheongbuk-do,2017-12-18,-3,75.3
41000,Chungcheongnam-do,2017-12-18,,
50000,Jeollabuk-do,2017-12-18,2,64.3
51000,Jeollanam-do,2017-12-18,3.5,60
60000,Gyeongsangbuk-do,2017-12-18,0.1,48.9
61000,Gyeongsangnam-do,2017-12-18,1.2,50.8
70000,Jeju-do,2017-12-18,7.2,58.6
10000,Seoul,2017-12-19,-3.9,49.4
11000,Busan,2017-12-19,3.5,41
12000,Daegu,2017-12-19,0.3,38
13000,Gwangju,2017-12-19,0.7,66.3
14000,Incheon,2017-12-19,-3.8,54.1
15000,Daejeon,2017-12-19,-2.1,56
16000,Ulsan,2017-12-19,1.6,38.8
20000,Gyeonggi-do,2017-12-19,-3.4,50.4
30000,Gangwon-do,2017-12-19,-0.9,24.4
40000,Chungcheongbuk-do,2017-12-19,-4.5,52.5
41000,Chungcheongnam-do,2017-12-19,-2.2,60.1
50000,Jeollabuk-do,2017-12-19,-0.3,57.9
51000,Jeollanam-do,2017-12-19,2.3,54.3
60000,Gyeongsangbuk-do,2017-12-19,-0.2,32.6
61000,Gyeongsangnam-do,2017-12-19,2,43
70000,Jeju-do,2017-12-19,6.3,58.5
10000,Seoul,2017-12-20,-3.9,68
11000,Busan,2017-12-20,1.9,33.6
12000,Daegu,2017-12-20,-0.4,44.3
13000,Gwangju,2017-12-20,1.6,65
14000,Incheon,2017-12-20,-2.1,73
15000,Daejeon,2017-12-20,-1.3,74.6
16000,Ulsan,2017-12-20,0.4,36
20000,Gyeonggi-do,2017-12-20,-2.3,75.9
30000,Gangwon-do,2017-12-20,1,34.6
40000,Chungcheongbuk-do,2017-12-20,-4,67.4
41000,Chungcheongnam-do,2017-12-20,-2.5,88.9
50000,Jeollabuk-do,2017-12-20,1,64.1
51000,Jeollanam-do,2017-12-20,2.2,57.6
60000,Gyeongsangbuk-do,2017-12-20,-1,37
61000,Gyeongsangnam-do,2017-12-20,0.5,40.3
70000,Jeju-do,2017-12-20,6.1,57.6
10000,Seoul,2017-12-21,-0.9,71.4
11000,Busan,2017-12-21,4.3,38.3
12000,Daegu,2017-12-21,0.7,45.1
13000,Gwangju,2017-12-21,2.2,71.1
14000,Incheon,2017-12-21,-0.2,72
15000,Daejeon,2017-12-21,-0.6,77.3
16000,Ulsan,2017-12-21,2.7,36.3
20000,Gyeonggi-do,2017-12-21,-2,88.8
30000,Gangwon-do,2017-12-21,3.3,34.4
40000,Chungcheongbuk-do,2017-12-21,-2.3,71.8
41000,Chungcheongnam-do,2017-12-21,-2,80.5
50000,Jeollabuk-do,2017-12-21,0.6,74.8
51000,Jeollanam-do,2017-12-21,3.9,54.9
60000,Gyeongsangbuk-do,2017-12-21,1.6,43.8
61000,Gyeongsangnam-do,2017-12-21,2.6,46.1
70000,Jeju-do,2017-12-21,7.4,56.6
10000,Seoul,2017-12-22,3.4,66.6
11000,Busan,2017-12-22,5.1,44.9
12000,Daegu,2017-12-22,1.9,55.8
13000,Gwangju,2017-12-22,3.2,68.5
14000,Incheon,2017-12-22,4,73.8
15000,Daejeon,2017-12-22,1.9,74.8
16000,Ulsan,2017-12-22,4,50.8
20000,Gyeonggi-do,2017-12-22,2.5,77.3
30000,Gangwon-do,2017-12-22,5.7,43.1
40000,Chungcheongbuk-do,2017-12-22,-0.9,73.4
41000,Chungcheongnam-do,2017-12-22,1.8,84.1
50000,Jeollabuk-do,2017-12-22,3,64
51000,Jeollanam-do,2017-12-22,5.1,56.5
60000,Gyeongsangbuk-do,2017-12-22,4,47.1
61000,Gyeongsangnam-do,2017-12-22,2.9,52.3
70000,Jeju-do,2017-12-22,8.3,62.4
10000,Seoul,2017-12-23,6.1,75.8
11000,Busan,2017-12-23,8,48.6
12000,Daegu,2017-12-23,2.3,66.5
13000,Gwangju,2017-12-23,5.8,75.9
14000,Incheon,2017-12-23,5.9,83.5
15000,Daejeon,2017-12-23,3.9,81.3
16000,Ulsan,2017-12-23,6.8,49.3
20000,Gyeonggi-do,2017-12-23,4,91.1
30000,Gangwon-do,2017-12-23,8.9,38.8
40000,Chungcheongbuk-do,2017-12-23,2.5,78.3
41000,Chungcheongnam-do,2017-12-23,4.5,91.4
50000,Jeollabuk-do,2017-12-23,5.7,76.8
51000,Jeollanam-do,2017-12-23,7,78.1
60000,Gyeongsangbuk-do,2017-12-23,6.2,53.3
61000,Gyeongsangnam-do,2017-12-23,4.6,61.9
70000,Jeju-do,2017-12-23,11.4,66.9
10000,Seoul,2017-12-24,2.9,82
11000,Busan,2017-12-24,8.8,68.9
12000,Daegu,2017-12-24,3.1,75.5
13000,Gwangju,2017-12-24,6.8,85.4
14000,Incheon,2017-12-24,3.2,87.3
15000,Daejeon,2017-12-24,3.2,90.5
16000,Ulsan,2017-12-24,8.1,68.4
20000,Gyeonggi-do,2017-12-24,3,92.3
30000,Gangwon-do,2017-12-24,5.4,65.1
40000,Chungcheongbuk-do,2017-12-24,1.7,85
41000,Chungcheongnam-do,2017-12-24,4.2,84.8
50000,Jeollabuk-do,2017-12-24,6.2,86.6
51000,Jeollanam-do,2017-12-24,8,76.8
60000,Gyeongsangbuk-do,2017-12-24,6.1,69
61000,Gyeongsangnam-do,2017-12-24,7.1,66.1
70000,Jeju-do,2017-12-24,11.3,69.3
10000,Seoul,2017-12-25,-2.1,43.1
11000,Busan,2017-12-25,3.4,38
12000,Daegu,2017-12-25,1.6,37.5
13000,Gwangju,2017-12-25,2.1,54
14000,Incheon,2017-12-25,-2,51.5
15000,Daejeon,2017-12-25,-0.2,56
16000,Ulsan,2017-12-25,2.5,34.3
20000,Gyeonggi-do,2017-12-25,-1.8,48.9
30000,Gangwon-do,2017-12-25,0.5,38.8
40000,Chungcheongbuk-do,2017-12-25,-2.1,49.8
41000,Chungcheongnam-do,2017-12-25,-0.7,62.4
50000,Jeollabuk-do,2017-12-25,0.8,56.9
51000,Jeollanam-do,2017-12-25,2.8,45.1
60000,Gyeongsangbuk-do,2017-12-25,1,38.5
61000,Gyeongsangnam-do,2017-12-25,2.8,37.9
70000,Jeju-do,2017-12-25,6,56.4
10000,Seoul,2017-12-26,-3.8,41.8
11000,Busan,2017-12-26,3,38.9
12000,Daegu,2017-12-26,1.1,39.8
13000,Gwangju,2017-12-26,1.1,68.4
14000,Incheon,2017-12-26,-3.3,45.6
15000,Daejeon,2017-12-26,-1.1,64.9
16000,Ulsan,2017-12-26,1.7,37.3
20000,Gyeonggi-do,2017-12-26,-3.3,50.6
30000,Gangwon-do,2017-12-26,-0.9,26.8
40000,Chungcheongbuk-do,2017-12-26,-3.5,50.4
41000,Chungcheongnam-do,2017-12-26,-1.8,72
50000,Jeollabuk-do,2017-12-26,-0.2,70.3
51000,Jeollanam-do,2017-12-26,2.3,52.9
60000,Gyeongsangbuk-do,2017-12-26,-0.2,37.6
61000,Gyeongsangnam-do,2017-12-26,1.7,41.9
70000,Jeju-do,2017-12-26,7,55.3
10000,Seoul,2017-12-27,-6.9,31.4
11000,Busan,2017-12-27,-0.6,21.5
12000,Daegu,2017-12-27,-2.3,24.9
13000,Gwangju,2017-12-27,-1.4,43.8
14000,Incheon,2017-12-27,-6.3,35.8
15000,Daejeon,2017-12-27,-5.1,47.4
16000,Ulsan,2017-12-27,-1.8,21.6
20000,Gyeonggi-do,2017-12-27,-6,37.1
30000,Gangwon-do,2017-12-27,-2.8,19.4
40000,Chungcheongbuk-do,2017-12-27,-7.5,41.5
41000,Chungcheongnam-do,2017-12-27,-4.7,51.5
50000,Jeollabuk-do,2017-12-27,-3.2,48.6
51000,Jeollanam-do,2017-12-27,-0.4,32.1
60000,Gyeongsangbuk-do,2017-12-27,-3.2,19
61000,Gyeongsangnam-do,2017-12-27,-1.5,21.4
70000,Jeju-do,2017-12-27,4,56.1
10000,Seoul,2017-12-28,-2.1,47
11000,Busan,2017-12-28,2,36.9
12000,Daegu,2017-12-28,0.5,37.6
13000,Gwangju,2017-12-28,0.8,49.9
